,artist,album,song_name,release_date,duration_ms,popularity,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
277,Aldous Harding,Party,Imagining My Man,2017-05-19,351309,48,0B4U4UMwO5uKqM3OXm6L6P,0.579,0.157,0,-15.347,1,0.0284,0.962,0.00786,0.115,0.316,98.602,audio_features,0B4U4UMwO5uKqM3OXm6L6P,spotify:track:0B4U4UMwO5uKqM3OXm6L6P,https://api.spotify.com/v1/tracks/0B4U4UMwO5uKqM3OXm6L6P,https://api.spotify.com/v1/audio-analysis/0B4U4UMwO5uKqM3OXm6L6P,351296,4
278,Tim Dup,Qu'en restera-t-il ?,Une autre histoire d'amour,2020-01-10,252413,47,1y472Lgq4XgGDPeKQQKsPQ,0.669,0.235,0,-12.987,1,0.0625,0.895,0.0293,0.0649,0.492,137.103,audio_features,1y472Lgq4XgGDPeKQQKsPQ,spotify:track:1y472Lgq4XgGDPeKQQKsPQ,https://api.spotify.com/v1/tracks/1y472Lgq4XgGDPeKQQKsPQ,https://api.spotify.com/v1/audio-analysis/1y472Lgq4XgGDPeKQQKsPQ,252413,4
279,Raphael Saadiq,The Way I See It,Love That Girl,2008-09-15,184413,47,4ZKGarvWsSOruOaw40cFNz,0.71,0.674,1,-5.393,1,0.0352,0.0136,1.73e-05,0.0366,0.7,124.033,audio_features,4ZKGarvWsSOruOaw40cFNz,spotify:track:4ZKGarvWsSOruOaw40cFNz,https://api.spotify.com/v1/tracks/4ZKGarvWsSOruOaw40cFNz,https://api.spotify.com/v1/audio-analysis/4ZKGarvWsSOruOaw40cFNz,184413,4
280,Mentissa,Et Bam,Et Bam - Acoustic Version,2023-11-10,215093,47,1bizPvtC2qar0gSJBt3NMd,0.467,0.275,11,-7.831,0,0.0293,0.897,0.0,0.24,0.275,84.104,audio_features,1bizPvtC2qar0gSJBt3NMd,spotify:track:1bizPvtC2qar0gSJBt3NMd,https://api.spotify.com/v1/tracks/1bizPvtC2qar0gSJBt3NMd,https://api.spotify.com/v1/audio-analysis/1bizPvtC2qar0gSJBt3NMd,215093,3
281,Coline Rio,Elle laisse (Radio Edit),Elle laisse - Radio Edit,2023-01-27,208493,47,01gFlEXnkRNkgtN7jPjByI,0.727,0.378,1,-12.808,0,0.0409,0.771,0.294,0.118,0.299,140.048,audio_features,01gFlEXnkRNkgtN7jPjByI,spotify:track:01gFlEXnkRNkgtN7jPjByI,https://api.spotify.com/v1/tracks/01gFlEXnkRNkgtN7jPjByI,https://api.spotify.com/v1/audio-analysis/01gFlEXnkRNkgtN7jPjByI,208493,4
282,Aliocha Schneider,Aliocha Schneider,Ensemble,2023-09-29,182626,47,55JGh2i5BWxm1vLwcyOEaC,0.545,0.367,0,-12.26,1,0.0461,0.632,0.00658,0.171,0.252,78.182,audio_features,55JGh2i5BWxm1vLwcyOEaC,spotify:track:55JGh2i5BWxm1vLwcyOEaC,https://api.spotify.com/v1/tracks/55JGh2i5BWxm1vLwcyOEaC,https://api.spotify.com/v1/audio-analysis/55JGh2i5BWxm1vLwcyOEaC,182627,4
283,Keira Knightley,Begin Again - Music From And Inspired By The Original Motion Picture,A Step You Can’t Take Back,2014-07-01,201986,47,6LLUiWmVoiPm27QNzBNc3j,0.631,0.412,5,-7.253,1,0.0257,0.434,6.49e-06,0.11,0.315,82.043,audio_features,6LLUiWmVoiPm27QNzBNc3j,spotify:track:6LLUiWmVoiPm27QNzBNc3j,https://api.spotify.com/v1/tracks/6LLUiWmVoiPm27QNzBNc3j,https://api.spotify.com/v1/audio-analysis/6LLUiWmVoiPm27QNzBNc3j,201987,4
284,Ólafur Arnalds,and we’ll leave it there…,and we’ll leave it there…,2023-03-23,219840,46,55k261ZvchUvKnC62TYwK9,0.295,0.0809,3,-16.686,1,0.0408,0.978,5.81e-05,0.0869,0.315,89.163,audio_features,55k261ZvchUvKnC62TYwK9,spotify:track:55k261ZvchUvKnC62TYwK9,https://api.spotify.com/v1/tracks/55k261ZvchUvKnC62TYwK9,https://api.spotify.com/v1/audio-analysis/55k261ZvchUvKnC62TYwK9,219841,1
285,Dimitri Vegas & Like Mike,The Scientist,The Scientist,2024-03-29,207483,60,3wxbMFOaduop2XFO9gKihO,0.48,0.911,6,-3.281,1,0.0623,0.0423,0.000123,0.0625,0.248,154.959,audio_features,3wxbMFOaduop2XFO9gKihO,spotify:track:3wxbMFOaduop2XFO9gKihO,https://api.spotify.com/v1/tracks/3wxbMFOaduop2XFO9gKihO,https://api.spotify.com/v1/audio-analysis/3wxbMFOaduop2XFO9gKihO,257032,4
286,AXMO,I Like To Move It,I Like To Move It,2023-06-23,138000,60,11mihFv2UTOzdDD9DrStYu,0.509,0.905,0,-3.696,0,0.0661,0.00573,5.54e-05,0.623,0.217,149.965,audio_features,11mihFv2UTOzdDD9DrStYu,spotify:track:11mihFv2UTOzdDD9DrStYu,https://api.spotify.com/v1/tracks/11mihFv2UTOzdDD9DrStYu,https://api.spotify.com/v1/audio-analysis/11mihFv2UTOzdDD9DrStYu,138000,4
287,Jordiz,"Boom, Boom, Boom, Boom!!","Boom, Boom, Boom, Boom!!",2024-02-09,155600,52,3le8U4X1TublQ5I1kmLgZk,0.556,0.981,6,-0.61,1,0.0396,0.00456,7.05e-05,0.364,0.775,149.884,audio_features,3le8U4X1TublQ5I1kmLgZk,spotify:track:3le8U4X1TublQ5I1kmLgZk,https://api.spotify.com/v1/tracks/3le8U4X1TublQ5I1kmLgZk,https://api.spotify.com/v1/audio-analysis/3le8U4X1TublQ5I1kmLgZk,155600,4
288,Aftershock,I Won't Let You Down (feat. Miss Geist),I Won't Let You Down,2024-03-29,168876,48,6UgApPDQAu7C4DlMKegr07,0.506,0.954,1,-3.972,0,0.163,0.021,0.0,0.55,0.46,154.942,audio_features,6UgApPDQAu7C4DlMKegr07,spotify:track:6UgApPDQAu7C4DlMKegr07,https://api.spotify.com/v1/tracks/6UgApPDQAu7C4DlMKegr07,https://api.spotify.com/v1/audio-analysis/6UgApPDQAu7C4DlMKegr07,168877,4
289,Bloodlust,Cry For You,Cry For You,2024-02-08,168607,53,1RiqdvtgfR0yI6oj60AgiJ,0.411,0.95,8,-3.457,1,0.113,0.0224,0.00199,0.133,0.418,157.725,audio_features,1RiqdvtgfR0yI6oj60AgiJ,spotify:track:1RiqdvtgfR0yI6oj60AgiJ,https://api.spotify.com/v1/tracks/1RiqdvtgfR0yI6oj60AgiJ,https://api.spotify.com/v1/audio-analysis/1RiqdvtgfR0yI6oj60AgiJ,168608,4
290,HBz,How You Remind Me,How You Remind Me,2023-10-13,148411,67,2SqCxbiL0ClhKZgIQxAgK0,0.451,0.907,9,-5.342,1,0.171,0.000813,2.59e-06,0.356,0.211,170.152,audio_features,2SqCxbiL0ClhKZgIQxAgK0,spotify:track:2SqCxbiL0ClhKZgIQxAgK0,https://api.spotify.com/v1/tracks/2SqCxbiL0ClhKZgIQxAgK0,https://api.spotify.com/v1/audio-analysis/2SqCxbiL0ClhKZgIQxAgK0,148412,4
291,Harris & Ford,King Of My Castle,King Of My Castle,2024-03-22,188400,53,4Kd5KH428W5YHs9mZqUnNz,0.437,0.98,9,-2.107,0,0.276,0.00743,0.000333,0.291,0.568,149.82,audio_features,4Kd5KH428W5YHs9mZqUnNz,spotify:track:4Kd5KH428W5YHs9mZqUnNz,https://api.spotify.com/v1/tracks/4Kd5KH428W5YHs9mZqUnNz,https://api.spotify.com/v1/audio-analysis/4Kd5KH428W5YHs9mZqUnNz,188400,4
292,puremind,Just Dance (Hardstyle),Just Dance (Hardstyle),2022-12-06,150427,65,3O5nmXfS7o6FuEEmiNTWDz,0.563,0.943,11,-4.19,1,0.041,0.00768,0.000401,0.201,0.2,165.035,audio_features,3O5nmXfS7o6FuEEmiNTWDz,spotify:track:3O5nmXfS7o6FuEEmiNTWDz,https://api.spotify.com/v1/tracks/3O5nmXfS7o6FuEEmiNTWDz,https://api.spotify.com/v1/audio-analysis/3O5nmXfS7o6FuEEmiNTWDz,150428,4
293,Ran-D,Zombie,Zombie,2018-06-04,289548,64,1TwbzKMxFBExaDEUWqQ832,0.436,0.869,4,-2.473,0,0.0615,0.0542,0.0,0.0979,0.0383,155.051,audio_features,1TwbzKMxFBExaDEUWqQ832,spotify:track:1TwbzKMxFBExaDEUWqQ832,https://api.spotify.com/v1/tracks/1TwbzKMxFBExaDEUWqQ832,https://api.spotify.com/v1/audio-analysis/1TwbzKMxFBExaDEUWqQ832,289549,4
294,ANDONIS,Fire to the Rain Hardstyle,Fire to the Rain - Hardstyle Remix,2022-05-10,150363,62,4tZULb84s9ELGycuPWGa2k,0.429,0.866,5,-5.78,0,0.0444,7.42e-05,0.0404,0.131,0.445,164.918,audio_features,4tZULb84s9ELGycuPWGa2k,spotify:track:4tZULb84s9ELGycuPWGa2k,https://api.spotify.com/v1/tracks/4tZULb84s9ELGycuPWGa2k,https://api.spotify.com/v1/audio-analysis/4tZULb84s9ELGycuPWGa2k,150364,4
295,Armin van Buuren,Blah Blah Blah (Remixes),Blah Blah Blah - Zany Remix,2018-05-25,152400,50,6Q9tqkD827DTEsAySwW0og,0.567,0.977,1,-1.791,1,0.0426,0.0577,0.0263,0.221,0.333,150.101,audio_features,6Q9tqkD827DTEsAySwW0og,spotify:track:6Q9tqkD827DTEsAySwW0og,https://api.spotify.com/v1/tracks/6Q9tqkD827DTEsAySwW0og,https://api.spotify.com/v1/audio-analysis/6Q9tqkD827DTEsAySwW0og,152400,4
296,BAKI,Another Love (Hardstyle - Sped Up),Another Love - Hardstyle - Sped Up,2022-09-26,129783,60,5VhPhDGiJrc2rd7GbToA7z,0.395,0.857,2,-5.201,1,0.0431,0.00173,0.0,0.388,0.174,170.909,audio_features,5VhPhDGiJrc2rd7GbToA7z,spotify:track:5VhPhDGiJrc2rd7GbToA7z,https://api.spotify.com/v1/tracks/5VhPhDGiJrc2rd7GbToA7z,https://api.spotify.com/v1/audio-analysis/5VhPhDGiJrc2rd7GbToA7z,129784,4
297,The FifthGuys,Smooth Criminal,Smooth Criminal,2024-02-09,134829,49,2HtC6KsunFKydl98AfxMze,0.694,0.863,9,-5.238,0,0.048,0.0392,0.00016,0.0926,0.575,149.913,audio_features,2HtC6KsunFKydl98AfxMze,spotify:track:2HtC6KsunFKydl98AfxMze,https://api.spotify.com/v1/tracks/2HtC6KsunFKydl98AfxMze,https://api.spotify.com/v1/audio-analysis/2HtC6KsunFKydl98AfxMze,134829,4
298,Jomarijan,Sweater Weather,Sweater Weather,2021-02-09,202398,60,77y3caTFtC3n4tGgyPUF87,0.559,0.85,8,-5.276,1,0.0596,0.0118,1.57e-05,0.115,0.33,155.064,audio_features,77y3caTFtC3n4tGgyPUF87,spotify:track:77y3caTFtC3n4tGgyPUF87,https://api.spotify.com/v1/tracks/77y3caTFtC3n4tGgyPUF87,https://api.spotify.com/v1/audio-analysis/77y3caTFtC3n4tGgyPUF87,202399,4
299,Jordiz,Weekend!,Weekend!,2021-03-26,186991,60,1lV8sXL01UVaw6g0fawtsC,0.5,0.944,8,-1.975,1,0.0373,0.0378,0.148,0.638,0.404,150.065,audio_features,1lV8sXL01UVaw6g0fawtsC,spotify:track:1lV8sXL01UVaw6g0fawtsC,https://api.spotify.com/v1/tracks/1lV8sXL01UVaw6g0fawtsC,https://api.spotify.com/v1/audio-analysis/1lV8sXL01UVaw6g0fawtsC,186992,4
300,DJ Gollum,All the Things She Said 2020 (Sub Sonik Remix),All The Things She Said 2020 - Sub Sonik Remix,2020-08-28,209931,60,5w7TpgrPzWAEuAg0PSQukj,0.304,0.742,8,-6.227,1,0.0668,0.00128,0.0,0.115,0.279,180.541,audio_features,5w7TpgrPzWAEuAg0PSQukj,spotify:track:5w7TpgrPzWAEuAg0PSQukj,https://api.spotify.com/v1/tracks/5w7TpgrPzWAEuAg0PSQukj,https://api.spotify.com/v1/audio-analysis/5w7TpgrPzWAEuAg0PSQukj,209931,4
301,Always Mirin,Firework,Firework,2022-06-15,128274,60,1U4Mw7gjMfM4GZh9mYgw16,0.52,0.923,9,-1.021,1,0.0405,0.143,0.708,0.18,0.104,173.999,audio_features,1U4Mw7gjMfM4GZh9mYgw16,spotify:track:1U4Mw7gjMfM4GZh9mYgw16,https://api.spotify.com/v1/tracks/1U4Mw7gjMfM4GZh9mYgw16,https://api.spotify.com/v1/audio-analysis/1U4Mw7gjMfM4GZh9mYgw16,128276,4
302,VINAI,The Sinner,The Sinner,2023-03-10,209032,59,1vXhMbqeQdSpsdVNf8mP8n,0.445,0.869,2,-3.012,1,0.0403,0.233,0.000783,0.358,0.452,155.015,audio_features,1vXhMbqeQdSpsdVNf8mP8n,spotify:track:1vXhMbqeQdSpsdVNf8mP8n,https://api.spotify.com/v1/tracks/1vXhMbqeQdSpsdVNf8mP8n,https://api.spotify.com/v1/audio-analysis/1vXhMbqeQdSpsdVNf8mP8n,209032,4
303,Anaius Elvis,Push Up (Hardstyle Remix),Push Up - Hardstyle Remix,1999-01-11,151500,59,03UGNTWHnvznaFPQPJHPmt,0.575,0.978,2,-3.607,1,0.0824,0.0731,0.928,0.461,0.319,160.023,audio_features,03UGNTWHnvznaFPQPJHPmt,spotify:track:03UGNTWHnvznaFPQPJHPmt,https://api.spotify.com/v1/tracks/03UGNTWHnvznaFPQPJHPmt,https://api.spotify.com/v1/audio-analysis/03UGNTWHnvznaFPQPJHPmt,151500,4
304,Kratos,Safe And Sound (Hardstyle Remix),Safe And Sound - Hardstyle Remix,2023-05-12,138750,58,7nUXc7HC11XCw4zFWHlP3o,0.509,0.917,0,-2.372,1,0.0904,0.0407,0.0,0.484,0.483,159.911,audio_features,7nUXc7HC11XCw4zFWHlP3o,spotify:track:7nUXc7HC11XCw4zFWHlP3o,https://api.spotify.com/v1/tracks/7nUXc7HC11XCw4zFWHlP3o,https://api.spotify.com/v1/audio-analysis/7nUXc7HC11XCw4zFWHlP3o,138750,4
305,Tungevaag,Ride With Me (feat. Kid Ink) [Brennan Heart Remix],Ride With Me (feat. Kid Ink) - Brennan Heart Remix,2021-07-02,230400,58,74CkeJ0vYYTdQImnaLy759,0.693,0.864,4,-4.17,0,0.0483,0.278,0.0388,0.0777,0.142,149.998,audio_features,74CkeJ0vYYTdQImnaLy759,spotify:track:74CkeJ0vYYTdQImnaLy759,https://api.spotify.com/v1/tracks/74CkeJ0vYYTdQImnaLy759,https://api.spotify.com/v1/audio-analysis/74CkeJ0vYYTdQImnaLy759,230400,4
306,Naeleck,Creep (Hardstyle Remix),Creep - Hardstyle Remix,2022-09-30,187000,58,3VwxvFdVh7i0NdroGxP3oz,0.39,0.807,6,-2.875,1,0.0429,0.0935,0.000311,0.234,0.181,150.181,audio_features,3VwxvFdVh7i0NdroGxP3oz,spotify:track:3VwxvFdVh7i0NdroGxP3oz,https://api.spotify.com/v1/tracks/3VwxvFdVh7i0NdroGxP3oz,https://api.spotify.com/v1/audio-analysis/3VwxvFdVh7i0NdroGxP3oz,187000,4
307,TCM,L'Amour Toujours (Hardstyle Version),L'Amour Toujours - Hardstyle Version,2022-05-06,169604,58,4LR1jodAjwy93mUG447kvD,0.357,0.825,1,-4.777,0,0.0301,0.047,0.0,0.0324,0.33,75.028,audio_features,4LR1jodAjwy93mUG447kvD,spotify:track:4LR1jodAjwy93mUG447kvD,https://api.spotify.com/v1/tracks/4LR1jodAjwy93mUG447kvD,https://api.spotify.com/v1/audio-analysis/4LR1jodAjwy93mUG447kvD,169604,4
308,Da Tweekaz,Can Can (Hardstyle Mix),Can Can (Hardstyle Mix),2022-12-15,120187,58,1qXFfxYo6lyVk8Cgeuyuu2,0.419,0.992,3,-3.362,1,0.29,0.0347,0.244,0.0581,0.437,157.688,audio_features,1qXFfxYo6lyVk8Cgeuyuu2,spotify:track:1qXFfxYo6lyVk8Cgeuyuu2,https://api.spotify.com/v1/tracks/1qXFfxYo6lyVk8Cgeuyuu2,https://api.spotify.com/v1/audio-analysis/1qXFfxYo6lyVk8Cgeuyuu2,120187,4
309,Lockdown,Bloody Mary,Bloody Mary,2022-12-30,152000,58,00NbtCjGk8CqdB8ukjxCT4,0.644,0.943,1,-2.176,0,0.067,0.00805,0.0933,0.143,0.478,149.951,audio_features,00NbtCjGk8CqdB8ukjxCT4,spotify:track:00NbtCjGk8CqdB8ukjxCT4,https://api.spotify.com/v1/tracks/00NbtCjGk8CqdB8ukjxCT4,https://api.spotify.com/v1/audio-analysis/00NbtCjGk8CqdB8ukjxCT4,152000,4
310,Refuzion,Around the World (La la La),Around the World (La la La),2019-10-01,153328,57,1WF4RTvSeDTOQBD9epYwEi,0.602,0.948,9,-3.372,0,0.0502,0.0396,1.43e-06,0.186,0.812,149.933,audio_features,1WF4RTvSeDTOQBD9epYwEi,spotify:track:1WF4RTvSeDTOQBD9epYwEi,https://api.spotify.com/v1/tracks/1WF4RTvSeDTOQBD9epYwEi,https://api.spotify.com/v1/audio-analysis/1WF4RTvSeDTOQBD9epYwEi,153328,4
311,PXSEIDON,Dark Horse (Hardstyle),Dark Horse (Hardstyle),2022-08-12,108705,57,5aJT7dU40Ry4zz1zI34845,0.39,0.947,1,-3.455,1,0.203,0.0516,1.03e-05,0.25,0.363,170.002,audio_features,5aJT7dU40Ry4zz1zI34845,spotify:track:5aJT7dU40Ry4zz1zI34845,https://api.spotify.com/v1/tracks/5aJT7dU40Ry4zz1zI34845,https://api.spotify.com/v1/audio-analysis/5aJT7dU40Ry4zz1zI34845,108706,4
312,Oliver Tree,Miss You (Remix),Miss You - Remix,2022-11-11,171034,57,10seI1aWbosvrnlA9Cidhc,0.402,0.955,6,-0.106,0,0.367,0.0404,0.000183,0.104,0.173,173.947,audio_features,10seI1aWbosvrnlA9Cidhc,spotify:track:10seI1aWbosvrnlA9Cidhc,https://api.spotify.com/v1/tracks/10seI1aWbosvrnlA9Cidhc,https://api.spotify.com/v1/audio-analysis/10seI1aWbosvrnlA9Cidhc,171034,4
313,W&W,Come With Me,Come With Me,2022-07-08,161589,57,1uIBzJWcxbUSMX4OFi7XwQ,0.676,0.989,8,-2.731,1,0.13,0.0442,0.0022,0.311,0.553,145.019,audio_features,1uIBzJWcxbUSMX4OFi7XwQ,spotify:track:1uIBzJWcxbUSMX4OFi7XwQ,https://api.spotify.com/v1/tracks/1uIBzJWcxbUSMX4OFi7XwQ,https://api.spotify.com/v1/audio-analysis/1uIBzJWcxbUSMX4OFi7XwQ,161589,4
314,NLCK,Can Can,Can Can,2023-08-18,128812,57,64wJfQnusvGvwcV8Hize2a,0.625,0.987,8,-1.859,1,0.198,0.0954,0.0117,0.236,0.692,160.035,audio_features,64wJfQnusvGvwcV8Hize2a,spotify:track:64wJfQnusvGvwcV8Hize2a,https://api.spotify.com/v1/tracks/64wJfQnusvGvwcV8Hize2a,https://api.spotify.com/v1/audio-analysis/64wJfQnusvGvwcV8Hize2a,128812,4
315,Thymo,The Nights (Hardstyle Edit),The Nights - Hardstyle Edit,2022-07-15,150375,57,6V074QUpLYTJCaCJMfvX6q,0.508,0.841,6,-4.122,1,0.0288,0.0069,1.23e-06,0.12,0.259,160.119,audio_features,6V074QUpLYTJCaCJMfvX6q,spotify:track:6V074QUpLYTJCaCJMfvX6q,https://api.spotify.com/v1/tracks/6V074QUpLYTJCaCJMfvX6q,https://api.spotify.com/v1/audio-analysis/6V074QUpLYTJCaCJMfvX6q,150375,4
316,HBz,BELIEVE,BELIEVE,2024-03-08,180387,56,5wbOCSgL2J390XSAv2cagW,0.499,0.905,5,-5.153,1,0.114,0.0615,0.0,0.647,0.699,155.098,audio_features,5wbOCSgL2J390XSAv2cagW,spotify:track:5wbOCSgL2J390XSAv2cagW,https://api.spotify.com/v1/tracks/5wbOCSgL2J390XSAv2cagW,https://api.spotify.com/v1/audio-analysis/5wbOCSgL2J390XSAv2cagW,180387,4
317,Toneshifterz,Paradise,Paradise,2021-06-10,194921,56,3fdK0eZWK2iNOdigAxvDGr,0.319,0.861,5,-4.11,1,0.0544,0.0368,7.48e-05,0.252,0.202,149.652,audio_features,3fdK0eZWK2iNOdigAxvDGr,spotify:track:3fdK0eZWK2iNOdigAxvDGr,https://api.spotify.com/v1/tracks/3fdK0eZWK2iNOdigAxvDGr,https://api.spotify.com/v1/audio-analysis/3fdK0eZWK2iNOdigAxvDGr,194921,4
318,Always Mirin,Halo,Halo,2022-05-25,170000,56,0ln00F04EahMrWIb1Qijqo,0.396,0.927,9,-2.948,1,0.129,0.113,7.18e-06,0.192,0.364,174.166,audio_features,0ln00F04EahMrWIb1Qijqo,spotify:track:0ln00F04EahMrWIb1Qijqo,https://api.spotify.com/v1/tracks/0ln00F04EahMrWIb1Qijqo,https://api.spotify.com/v1/audio-analysis/0ln00F04EahMrWIb1Qijqo,170000,4
319,Cascada,Everytime We Touch (Sound Rush Remix),Everytime We Touch - Sound Rush Remix,2020-02-28,216937,56,6HRQ2TCrIFhZpIdI9DyhEh,0.57,0.961,5,-3.913,0,0.0871,0.00236,0.00014,0.222,0.452,150.056,audio_features,6HRQ2TCrIFhZpIdI9DyhEh,spotify:track:6HRQ2TCrIFhZpIdI9DyhEh,https://api.spotify.com/v1/tracks/6HRQ2TCrIFhZpIdI9DyhEh,https://api.spotify.com/v1/audio-analysis/6HRQ2TCrIFhZpIdI9DyhEh,216938,4
320,The Chainsmokers,Don't Let Me Down (feat. Daya) [Hardwell & Sephyx Remix],Don't Let Me Down (feat. Daya) - Hardwell & Sephyx Remix,2016-05-20,162440,56,1JI70l1lE5IF2tgJm5TnMD,0.509,0.897,8,-3.418,0,0.0454,0.0861,0.000634,0.0625,0.283,149.864,audio_features,1JI70l1lE5IF2tgJm5TnMD,spotify:track:1JI70l1lE5IF2tgJm5TnMD,https://api.spotify.com/v1/tracks/1JI70l1lE5IF2tgJm5TnMD,https://api.spotify.com/v1/audio-analysis/1JI70l1lE5IF2tgJm5TnMD,162440,4
321,Kratos,S&M (Hardstyle Remix),S&M - Hardstyle Remix,2023-03-30,134909,56,2cMwo7ZajYAd0NxNire01U,0.526,0.981,1,0.691,1,0.112,0.0995,0.000304,0.396,0.872,165.012,audio_features,2cMwo7ZajYAd0NxNire01U,spotify:track:2cMwo7ZajYAd0NxNire01U,https://api.spotify.com/v1/tracks/2cMwo7ZajYAd0NxNire01U,https://api.spotify.com/v1/audio-analysis/2cMwo7ZajYAd0NxNire01U,134909,4
322,Dash Berlin,Heaven (Remixes),Heaven - DJ Isaac Remix,2017-04-28,198010,56,6If6tXpbwYs5zBop1AqfwG,0.3,0.897,0,-1.6,0,0.0481,0.0251,0.0,0.328,0.237,150.062,audio_features,6If6tXpbwYs5zBop1AqfwG,spotify:track:6If6tXpbwYs5zBop1AqfwG,https://api.spotify.com/v1/tracks/6If6tXpbwYs5zBop1AqfwG,https://api.spotify.com/v1/audio-analysis/6If6tXpbwYs5zBop1AqfwG,198010,3
323,Da Tweekaz,Lambada (Your Love),Lambada (Your Love),2022-09-15,266668,55,2oefmctoiEMHs6Cf6PmoHj,0.557,0.981,6,-4.375,0,0.137,0.0267,0.0108,0.364,0.364,149.904,audio_features,2oefmctoiEMHs6Cf6PmoHj,spotify:track:2oefmctoiEMHs6Cf6PmoHj,https://api.spotify.com/v1/tracks/2oefmctoiEMHs6Cf6PmoHj,https://api.spotify.com/v1/audio-analysis/2oefmctoiEMHs6Cf6PmoHj,266669,4
324,Edward Maya,Stereo Love (Timmy Trumpet Remix),Stereo Love - Timmy Trumpet Remix,2020-02-28,194245,55,4nZzDM7l0biCO2Ve2cjiys,0.465,0.831,1,-3.48,0,0.0359,0.00528,0.0,0.0566,0.0486,150.013,audio_features,4nZzDM7l0biCO2Ve2cjiys,spotify:track:4nZzDM7l0biCO2Ve2cjiys,https://api.spotify.com/v1/tracks/4nZzDM7l0biCO2Ve2cjiys,https://api.spotify.com/v1/audio-analysis/4nZzDM7l0biCO2Ve2cjiys,194246,4
325,Coone,All Of The Lights,All Of The Lights,2023-01-26,241600,54,5hBqQDU8fb3tuUDgtRR13H,0.575,0.971,10,-3.199,0,0.229,0.0888,0.000139,0.13,0.327,150.061,audio_features,5hBqQDU8fb3tuUDgtRR13H,spotify:track:5hBqQDU8fb3tuUDgtRR13H,https://api.spotify.com/v1/tracks/5hBqQDU8fb3tuUDgtRR13H,https://api.spotify.com/v1/audio-analysis/5hBqQDU8fb3tuUDgtRR13H,241600,4
326,PXSEIDON,Mirrors (Hardstyle),Mirrors (Hardstyle),2023-01-27,116117,54,512iVeSpSMzPWsorQgYopk,0.44,0.823,1,-2.401,0,0.0569,0.00905,2.08e-06,0.232,0.772,169.891,audio_features,512iVeSpSMzPWsorQgYopk,spotify:track:512iVeSpSMzPWsorQgYopk,https://api.spotify.com/v1/tracks/512iVeSpSMzPWsorQgYopk,https://api.spotify.com/v1/audio-analysis/512iVeSpSMzPWsorQgYopk,116118,4
327,Timmy Trumpet,Timmy Trumpet's SINPHONY No. 1,WOLFGANG,2023-10-13,168919,54,7fSxXydUV3O7B9v2EBQCS3,0.593,0.933,8,-3.798,1,0.113,0.0994,0.295,0.234,0.157,132.976,audio_features,7fSxXydUV3O7B9v2EBQCS3,spotify:track:7fSxXydUV3O7B9v2EBQCS3,https://api.spotify.com/v1/tracks/7fSxXydUV3O7B9v2EBQCS3,https://api.spotify.com/v1/audio-analysis/7fSxXydUV3O7B9v2EBQCS3,168919,4
328,Pazoo,"Irgendwie, irgendwo, irgendwann (HBz Remix)","Irgendwie, irgendwo, irgendwann - HBz Remix",2023-07-21,195640,54,1tJHTEI5v9R4BdnfhWYLDe,0.6,0.841,7,-6.851,1,0.0555,0.0492,0.126,0.122,0.459,143.991,audio_features,1tJHTEI5v9R4BdnfhWYLDe,spotify:track:1tJHTEI5v9R4BdnfhWYLDe,https://api.spotify.com/v1/tracks/1tJHTEI5v9R4BdnfhWYLDe,https://api.spotify.com/v1/audio-analysis/1tJHTEI5v9R4BdnfhWYLDe,195640,4
329,BAKI,Locked Out Of Heaven (Hardstyle) - Sped Up,Locked Out Of Heaven (Hardstyle) - Sped Up,2022-09-05,194913,53,0ExPOKGYA2HAykGEsCxJS6,0.412,0.828,7,-4.611,1,0.0436,0.0034,0.0,0.804,0.119,170.029,audio_features,0ExPOKGYA2HAykGEsCxJS6,spotify:track:0ExPOKGYA2HAykGEsCxJS6,https://api.spotify.com/v1/tracks/0ExPOKGYA2HAykGEsCxJS6,https://api.spotify.com/v1/audio-analysis/0ExPOKGYA2HAykGEsCxJS6,194913,4
330,Kratos,I'm Good (Blue) [Hardstyle Remix],I'm Good (Blue) - Hardstyle Remix,2023-03-03,151124,55,5YQoeliHU9Iz2La6pgsL9X,0.486,0.956,9,-2.381,0,0.0651,0.0242,7.44e-06,0.193,0.383,160.002,audio_features,5YQoeliHU9Iz2La6pgsL9X,spotify:track:5YQoeliHU9Iz2La6pgsL9X,https://api.spotify.com/v1/tracks/5YQoeliHU9Iz2La6pgsL9X,https://api.spotify.com/v1/audio-analysis/5YQoeliHU9Iz2La6pgsL9X,151125,4
331,Adrenalize,Epic Sax Song,Epic Sax Song,2021-09-15,176212,53,1MBCOLWlw0wXeSlCgLQCK9,0.496,0.901,5,-5.348,0,0.0709,0.00592,0.308,0.0725,0.289,150.079,audio_features,1MBCOLWlw0wXeSlCgLQCK9,spotify:track:1MBCOLWlw0wXeSlCgLQCK9,https://api.spotify.com/v1/tracks/1MBCOLWlw0wXeSlCgLQCK9,https://api.spotify.com/v1/audio-analysis/1MBCOLWlw0wXeSlCgLQCK9,176212,4
